"","FIPS","state","name","population","total_liabilities","revenue","lib_rev_ratio","percapita","state_abv"
"1037","20055","Kansas","Finney County",38470,0,56566264,0,0,"KS"
"1038","17203","Illinois","Woodford County",38467,4341208,21238444,20.4403298094719,112.85538253568,"IL"
"1039","39059","Ohio","Guernsey County",38438,0,61851905,0,0,"OH"
"1040","42115","Pennsylvania","Susquehanna County",38434,6433075,31736779,20.2700942020613,167.379793932456,"PA"
"1041","72003","Puerto Rico","Aguada",38136,64461395,17874779,360.627647480285,1690.30299454584,"PR"
"1042","48049","Texas","Brown County",38095,7377149,22545400,32.7213045676723,193.651371571072,"TX"
"1043","40123","Oklahoma","Pontotoc County",38065,0,16311180,0,0,"OK"
"1044","29201","Missouri","Scott County",38059,0,17787127,0,0,"MO"
"1045","29109","Missouri","Lawrence County",38001,0,21963572,0,0,"MO"
"1046","05063","Arkansas","Independence County",37938,0,0,NA,0,"AR"
"1047","55085","Wisconsin","Oneida County",37845,25752064,50467397,51.027129455478,680.461461223411,"WI"
"1048","19099","Iowa","Jasper County",37813,15964176,33074602,48.2671749156649,422.187501652871,"IA"
"1049","17055","Illinois","Franklin County",37804,23237006,23300825,99.7261084103245,614.670563961486,"IL"
"1050","17121","Illinois","Marion County",37729,278235,18570185,1.49828878926085,7.37456598372605,"IL"
"1051","72129","Puerto Rico","San Lorenzo",37693,58107881,23100336,251.545609553039,1541.60934391001,"PR"
"1052","51109","Virginia","Louisa County",37596,77547990,89719720,86.4336067923529,2062.66597510373,"VA"
"1053","24041","Maryland","Talbot County",37526,95709253,123830408,77.2905900463479,2550.47841496562,"MD"
"1054","72099","Puerto Rico","Moca",37460,24446102,18434526,132.61041808181,652.592151628404,"PR"
"1055","42035","Pennsylvania","Clinton County",37450,26336378,32533038,80.9527164355201,703.241068090788,"PA"
"1056","27147","Minnesota","Steele County",37406,29241067,56271153,51.9645776584674,781.721301395498,"MN"
"1057","36031","New York","Essex County",37381,391334437,110408098,354.443599780154,10468.8059976994,"NY"
"1058","05009","Arkansas","Boone County",37373,1958288,5741574,34.1071629486966,52.3984694833168,"AR"
"1059","26061","Michigan","Houghton County",37361,32470901,45445533,71.4501489068244,869.112202564171,"MI"
"1060","42031","Pennsylvania","Clarion County",37241,10637017,28475415,37.3550903472346,285.626513788566,"PA"
"1061","37197","North Carolina","Yadkin County",37214,41168696,42942617,95.8690896737849,1106.26903853389,"NC"
"1062","31053","Nebraska","Dodge County",37167,0,31843123,0,0,"NE"
"1063","17081","Illinois","Jefferson County",37113,11477015,24396836,47.0430468934578,309.245143211274,"IL"
"1064","39171","Ohio","Williams County",37102,5401833,48528232,11.1313204239545,145.594118915422,"OH"
"1065","55045","Wisconsin","Green County",37093,40256824,59610288,67.5333492768899,1085.29436820964,"WI"
"1066","56001","Wyoming","Albany County",37066,10653066,24699798,43.1301745868529,287.408028921384,"WY"
"1067","37113","North Carolina","Macon County",37014,112715489,71867804,156.837252185972,3045.21232506619,"NC"
"1068","72077","Puerto Rico","Juncos",37012,72619020,39237074,185.077562103637,1962.03987895818,"PR"
"1069","19187","Iowa","Webster County",36999,27039583,37101234,72.8805489326851,730.819292413309,"IA"
"1070","21049","Kentucky","Clark County",36972,0,15077268,0,0,"KY"
"1071","22119","Louisiana","Webster Parish",36967,9291918,13445072,69.1102137645674,251.357102280412,"LA"
"1072","37055","North Carolina","Dare County",36915,318209645,161437445,197.110184071607,8620.06352431261,"NC"
"1073","26041","Michigan","Delta County",36903,31559388,18721103,168.576541670648,855.198439151289,"MI"
"1074","17027","Illinois","Clinton County",36899,269273,18790379,1.43303655556921,7.29756903981138,"IL"
"1075","47045","Tennessee","Dyer County",36801,29755365,23192755,128.295948454593,808.547729681259,"TN"
"1076","48223","Texas","Hopkins County",36787,24361103,23591169,103.263653445914,662.220431130562,"TX"
"1077","26033","Michigan","Chippewa County",36785,32101712,24606610,130.459709809681,872.68484436591,"MI"
"1078","27085","Minnesota","Mcleod County",36771,48055427,61472939,78.1733032155824,1306.88387588045,"MN"
"1079","20061","Kansas","Geary County",36739,0,13268656,0,0,"KS"
"1080","23023","Maine","Sagadahoc County",36699,3236649,10036381,32.2491643153045,88.1944739638682,"ME"
"1081","72057","Puerto Rico","Guayama",36614,41881329,46734420,89.6155959568986,1143.86106407385,"PR"
"1082","39031","Ohio","Coshocton County",36612,43559005,47496770,91.7094046605695,1189.7466677592,"OH"
"1083","22011","Louisiana","Beauregard Parish",36549,9823910,19481088,50.4279329778706,268.787381323702,"LA"
"1084","37003","North Carolina","Alexander County",36444,44243975,49484847,89.4091377103783,1214.0263143453,"NC"
"1085","48321","Texas","Matagorda County",36255,38228024,35872026,106.567786274464,1054.42074196663,"TX"
"1086","51137","Virginia","Orange County",36254,91537424,71081839,128.777512354457,2524.89170850113,"VA"
"1087","13299","Georgia","Ware County",36251,8136486,45004993,18.0790740262975,224.44859452153,"GA"
"1088","27017","Minnesota","Carlton County",36207,63263526,70351954,89.9243338713805,1747.2733449333,"MN"
"1089","51195","Virginia","Wise County",36130,100411745,56022601,179.234350436532,2779.17921394963,"VA"
"1090","31157","Nebraska","Scotts Bluff County",36084,0,27614463,0,0,"NE"
"1091","47029","Tennessee","Cocke County",35999,20710703,25928026,79.8776698233795,575.31328648018,"TN"
"1092","42059","Pennsylvania","Greene County",35954,21223291,40525371,52.3703805203905,590.290120709796,"PA"
"1093","72051","Puerto Rico","Dorado",35879,72261055,37951668,190.402843427066,2014.02087572117,"PR"
"1094","48217","Texas","Hill County",35874,10701786,27452077,38.9835202633302,298.315939120254,"TX"
"1095","19167","Iowa","Sioux County",35872,14889184,28704375,51.8707827639515,415.064228367529,"IA"
"1096","17105","Illinois","Livingston County",35815,5756827,27585232,20.8692353937788,160.737875191959,"IL"
"1097","48477","Texas","Washington County",35805,11835990,31989418,36.9997040896461,330.568077084206,"TX"
"1098","48147","Texas","Fannin County",35662,29143988,28409131,102.586692989659,817.228085917784,"TX"
"1099","49047","Utah","Uintah County",35620,51280456,53870449,95.1921822667563,1439.65345311623,"UT"
"1100","31119","Nebraska","Madison County",35585,0,24298162,0,0,"NE"
"1101","29219","Missouri","Warren County",35532,0,24211325,0,0,"MO"
"1102","19179","Iowa","Wapello County",35437,9066264,19455999,46.5988099608763,255.841747326241,"IA"
"1103","39127","Ohio","Perry County",35408,0,57131420,0,0,"OH"
"1104","72143","Puerto Rico","Vega Alta",35395,24444860,26782017,91.2734093179016,690.630315016245,"PR"
"1105","47103","Tennessee","Lincoln County",35319,77578653,68002441,114.082159197785,2196.51329312834,"TN"
"1106","23015","Maine","Lincoln County",35237,10634808,12954437,82.0939420215637,301.807985923887,"ME"
"1107","27005","Minnesota","Becker County",35183,35748120,66893268,53.4405345542394,1016.0623028167,"MN"
"1108","72085","Puerto Rico","Las Piedras",35180,68386905,22097714,309.475020809845,1943.91429789653,"PR"
"1109","17133","Illinois","Monroe County",34962,9868528,33700665,29.282888037966,282.264401350037,"IL"
"1110","39117","Ohio","Morrow County",34950,64744660,60274729,107.415928821513,1852.49384835479,"OH"
"1111","48227","Texas","Howard County",34860,21711933,25111263,86.4629270140654,622.832271944923,"TX"
"1112","49051","Utah","Wasatch County",34788,21367092,46785138,45.6706828565943,614.208692652639,"UT"
"1113","31111","Nebraska","Lincoln County",34676,0,31376056,0,0,"NE"
"1114","13145","Georgia","Harris County",34668,22502436,41244052,54.5592271098873,649.083766009,"GA"
"1115","17049","Illinois","Effingham County",34668,12500,18578488,0.0672821168224239,0.360563055267105,"IL"
"1116","72043","Puerto Rico","Coamo",34668,53350805,16057043,332.257969291108,1538.90634014076,"PR"
"1117","55019","Wisconsin","Clark County",34659,14460561,66158263,21.8575282123111,417.223837964165,"WI"
"1118","72047","Puerto Rico","Corozal",34571,16246296,28695765,56.6156573975289,469.940007520754,"PR"
"1119","29009","Missouri","Barry County",34534,0,11867551,0,0,"MO"
"1120","27103","Minnesota","Nicollet County",34454,42565487,54879517,77.5617012081211,1235.42947117896,"MN"
"1121","39137","Ohio","Putnam County",34451,0,36724880,0,0,"OH"
"1122","47117","Tennessee","Marshall County",34318,25793422,29340938,87.9093299607531,751.600384637799,"TN"
"1123","31141","Nebraska","Platte County",34296,0,23866826,0,0,"NE"
"1124","20057","Kansas","Ford County",34287,0,49762527,0,0,"KS"
"1125","20121","Kansas","Miami County",34191,0,46369730,0,0,"KS"
"1126","18183","Indiana","Whitley County",34191,0,99783625,0,0,"IN"
"1127","28095","Mississippi","Monroe County",34180,27499305,25548226,107.636847270726,804.543739028672,"MS"
"1128","37165","North Carolina","Scotland County",34174,79080946,50951325,155.208811547099,2314.06759524785,"NC"
"1129","72153","Puerto Rico","Yauco",34172,57549426,25602295,224.782293931071,1684.11055835187,"PR"
"1130","17103","Illinois","Lee County",34145,26687355,37783067,70.6331092708805,781.588958851955,"IL"
"1131","26047","Michigan","Emmet County",34112,24009134,54562572,44.0029366650824,703.832492964353,"MI"
"1132","20079","Kansas","Harvey County",34024,0,37969522,0,0,"KS"
"1133","51083","Virginia","Halifax County",34022,70679848,52801865,133.858620334717,2077.47481041679,"VA"
"1134","27097","Minnesota","Morrison County",34010,40479444,59934419,67.5395618667797,1190.22181711261,"MN"
"1135","12027","Florida","Desoto County",33976,79684934,60524215,131.657938892723,2345.33005651048,"FL"
"1136","36099","New York","Seneca County",33814,65966231,73775834,89.4144158370341,1950.85559235819,"NY"
"1137","51155","Virginia","Pulaski County",33800,79693999,59474524,133.996867297332,2357.81062130177,"VA"
"1138","12129","Florida","Wakulla County",33764,51395978,50613156,101.546676915385,1522.21235635588,"FL"
"1139","28093","Mississippi","Marshall County",33752,38810731,29053918,133.581746186521,1149.87944418109,"MS"
"1140","26165","Michigan","Wexford County",33673,27064312,19765848,136.924618665488,803.739256971461,"MI"
"1141","38089","North Dakota","Stark County",33646,17136397,25955377,66.0225316704126,509.31453961838,"ND"
"1142","17057","Illinois","Fulton County",33609,36226808,27001073,134.168031026026,1077.89008896427,"IL"
"1143","51023","Virginia","Botetourt County",33596,65008848,67731093,95.9808045619462,1935.01750208358,"VA"
"1144","19111","Iowa","Lee County",33555,12456011,29070495,42.8476054501308,371.211771718075,"IA"
"1145","13187","Georgia","Lumpkin County",33488,31105988,35959437,86.5029894656026,928.869684663163,"GA"
"1146","40081","Oklahoma","Lincoln County",33458,0,16278287,0,0,"OK"
"1147","19125","Iowa","Marion County",33414,8574424,26922377,31.8486885463345,256.611719638475,"IA"
"1148","51001","Virginia","Accomack County",33413,44113516,63234217,69.7620973151292,1320.2500823033,"VA"
"1149","18027","Indiana","Daviess County",33381,0,82449471,0,0,"IN"
"1150","24011","Maryland","Caroline County",33293,74448832,61857074,120.356213421928,2236.17072657916,"MD"
"1151","38059","North Dakota","Morton County",33291,32928549,27321109,120.524203464801,989.112643056682,"ND"
"1152","17011","Illinois","Bureau County",33244,15549312,21677067,71.731623101963,467.732884129467,"IL"
"1153","13227","Georgia","Pickens County",33216,28308930,42465664,66.6631045731441,852.267882947977,"GA"
"1154","13177","Georgia","Lee County",33163,6517174,36923492,17.6504811625076,196.519434309321,"GA"
"1155","05059","Arkansas","Hot Spring County",33040,1844028,17155856,10.7486796345225,55.811985472155,"AR"
"1156","01109","Alabama","Pike County",33009,18004534,20095816,89.5934457202435,545.443182162441,"AL"
"1157","37175","North Carolina","Transylvania County",32986,25831897,66539238,38.8220511331975,783.116989025647,"NC"
"1158","29107","Missouri","Lafayette County",32984,0,15081411,0,0,"MO"
"1159","48241","Texas","Jasper County",32980,10463388,22237675,47.0525268491423,317.264645239539,"TX"
"1160","53031","Washington","Jefferson County",32977,0,58621557,0,0,"WA"
"1161","54025","West Virginia","Greenbrier County",32977,2969437,20057264,14.8047959083552,90.0456985171483,"WV"
"1162","17137","Illinois","Morgan County",32915,4030572,16997052,23.7133592342955,122.453957162388,"IL"
"1163","47183","Tennessee","Weakley County",32902,30411390,66838984,45.4994797646834,924.302170080846,"TN"
"1164","47143","Tennessee","Rhea County",32870,49064991,23470138,209.052844086388,1492.69823547308,"TN"
"1165","72027","Puerto Rico","Camuy",32827,34666904,17932981,193.313671608753,1056.04849666433,"PR"
"1166","06035","California","Lassen County",32730,64469350,78803791,81.8099601325017,1969.73266116712,"CA"
"1167","39079","Ohio","Jackson County",32653,0,40292323,0,0,"OH"
"1168","54045","West Virginia","Logan County",32567,4421618,18170529,24.3340081073039,135.769889765714,"WV"
"1169","24019","Maryland","Dorchester County",32531,106065399,64399327,164.699545695563,3260.44077956411,"MD"
"1170","48189","Texas","Hale County",32522,6406647,18145280,35.3075124770739,196.994250046123,"TX"
"1171","22039","Louisiana","Evangeline Parish",32350,20865891,14496539,143.937052837232,645.004358578053,"LA"
"1172","45023","South Carolina","Chester County",32294,61494626,44203871,139.115929462377,1904.21211370533,"SC"
"1173","47079","Tennessee","Henry County",32199,18113448,21816034,83.0281434288194,562.546911394764,"TN"
"1174","20111","Kansas","Lyon County",32179,0,37837651,0,0,"KS"
"1175","72053","Puerto Rico","Fajardo",32124,69006428,32311352,213.567132690703,2148.12688332711,"PR"
"1176","47025","Tennessee","Claiborne County",32043,30158143,23310575,129.375371478396,941.17726180445,"TN"
"1177","21157","Kentucky","Marshall County",31659,0,39779290,0,0,"KY"
"1178","41045","Oregon","Malheur County",31571,0,26892883,0,0,"OR"
"1179","29167","Missouri","Polk County",31519,0,16381960,0,0,"MO"
"1180","20125","Kansas","Montgomery County",31486,0,33759539,0,0,"KS"
"1181","26063","Michigan","Huron County",31407,55540331,33413678,166.220345452542,1768.40611965485,"MI"
"1182","13123","Georgia","Gilmer County",31353,41591251,37869733,109.827156690014,1326.54773067968,"GA"
"1183","51009","Virginia","Amherst County",31307,63545336,52245833,121.62756788661,2029.74849075287,"VA"
"1184","33007","New Hampshire","Coos County",31268,39429488,41569617,94.8516990185404,1261.01727005245,"NH"
"1185","48449","Texas","Titus County",31247,116383158,16096942,723.014085532519,3724.61861938746,"TX"
"1186","31001","Nebraska","Adams County",31205,0,24557883,0,0,"NE"
"1187","08029","Colorado","Delta County",31196,4663473,28505870,16.3596936350303,149.489453776125,"CO"
"1188","27119","Minnesota","Polk County",31192,56730313,76647630,74.0144385416744,1818.74560784817,"MN"
"1189","45027","South Carolina","Clarendon County",31144,71670714,33532036,213.738032489289,2301.26875160545,"SC"
"1190","30047","Montana","Lake County",31134,15236894,24412428,62.4144964196105,489.397250594206,"MT"
"1191","29209","Missouri","Stone County",31076,0,28959198,0,0,"MO"
"1192","08117","Colorado","Summit County",31055,18007693,115143502,15.6393480198301,579.86453067139,"CO"
"1193","48025","Texas","Bee County",31047,30468120,20291810,150.14983877732,981.354720262827,"TX"
"1194","48273","Texas","Kleberg County",31040,14290003,26809199,53.3026107941532,460.373807989691,"TX"
"1195","45089","South Carolina","Williamsburg County",31026,112154548,36759499,305.103581525961,3614.85682975569,"SC"
"1196","42047","Pennsylvania","Elk County",30990,5212940,21912223,23.7901010773759,168.213617295902,"PA"
"1197","18169","Indiana","Wabash County",30976,0,88980128,0,0,"IN"
"1198","56033","Wyoming","Sheridan County",30921,13014317,26716525,48.7126113893929,420.889266194496,"WY"
"1199","27047","Minnesota","Freeborn County",30895,27187047,63899427,42.5466209579626,879.982100663538,"MN"
"1200","51033","Virginia","Caroline County",30887,124806614,63925507,195.237581768417,4040.74898824748,"VA"
"1201","26035","Michigan","Clare County",30856,12304552,8571770,143.547388695684,398.773399014778,"MI"
"1202","47131","Tennessee","Obion County",30787,2329110,22149234,10.5155329525166,75.652385747231,"TN"
"1203","55123","Wisconsin","Vernon County",30714,18821236,41754920,45.0754928999984,612.790128280263,"WI"
"1204","39065","Ohio","Hardin County",30696,0,43027607,0,0,"OH"
"1205","72151","Puerto Rico","Yabucoa",30426,65535807,24541844,267.037012377717,2153.94093867087,"PR"
"1206","47055","Tennessee","Giles County",30346,939039,22578180,4.15905533572679,30.9444078296975,"TN"
"1207","51145","Virginia","Powhatan County",30333,131221240,63651076,206.157143360782,4326.02248376356,"VA"
"1208","51117","Virginia","Mecklenburg County",30319,141859058,99776241,142.177192263637,4678.88314258386,"VA"
"1209","22047","Louisiana","Iberville Parish",30241,22912757,54528306,42.0199318130294,757.67193545187,"LA"
"1210","21121","Kentucky","Knox County",30193,0,20684238,0,0,"KY"
"1211","48015","Texas","Austin County",30167,35004133,28300867,123.685726659894,1160.34517850631,"TX"
"1212","17157","Illinois","Randolph County",30163,12763748,18404849,69.349919686926,423.159102211318,"IL"
"1213","13305","Georgia","Wayne County",30144,35688867,34828515,102.470251746306,1183.9459593949,"GA"
"1214","13195","Georgia","Madison County",30120,14156650,26103906,54.2319222265051,470.008300132802,"GA"
"1215","55029","Wisconsin","Door County",30066,22727800,64900158,35.0196373944113,755.930286702588,"WI"
"1216","27021","Minnesota","Cass County",30066,65742755,66179737,99.3397042360564,2186.61461451473,"MN"
"1217","13143","Georgia","Haralson County",29919,3916730,25680213,15.2519373573732,130.91112670878,"GA"
"1218","51173","Virginia","Smyth County",29800,64022864,39049642,163.952499231619,2148.41825503356,"VA"
"1219","36095","New York","Schoharie County",29714,190986163,76910959,248.321130672678,6427.4807498149,"NY"
"1220","56029","Wyoming","Park County",29624,14587032,27749216,52.567366227572,492.405887118553,"WY"
"1221","37017","North Carolina","Bladen County",29606,83634885,57461983,145.548205323857,2824.93025062487,"NC"
"1222","13087","Georgia","Decatur County",29367,26532042,45072008,58.8658974323931,903.464500970477,"GA"
"1223","48185","Texas","Grimes County",29268,6593357,24819108,26.5656485317683,225.275283586169,"TX"
"1224","72105","Puerto Rico","Naranjito",29241,20064390,20463488,98.0497068730414,686.173181491741,"PR"
"1225","39053","Ohio","Gallia County",29220,0,4511741,0,0,"OH"
"1226","45067","South Carolina","Marion County",29183,63897011,24648606,259.231743166328,2189.52852688209,"SC"
"1227","51035","Virginia","Carroll County",29155,36446661,50166206,72.6518186366336,1250.09984565255,"VA"
"1228","08087","Colorado","Morgan County",29111,3566163,34291858,10.3994452560722,122.502250008588,"CO"
"1229","54029","West Virginia","Hancock County",29095,3011044,13107157,22.9725179915065,103.490084206908,"WV"
"1230","26105","Michigan","Mason County",29052,17715663,62744078,28.2347969158141,609.791511771995,"MI"
"1231","72019","Puerto Rico","Barranquitas",28983,47392575,14287641,331.703288177523,1635.18528102681,"PR"
"1232","39047","Ohio","Fayette County",28951,0,64199107,0,0,"OH"
"1233","20051","Kansas","Ellis County",28934,0,38246797,0,0,"KS"
"1234","39161","Ohio","Van Wert County",28931,0,33259652,0,0,"OH"
"1235","06021","California","Glenn County",28917,201053099,97600058,205.996905247741,6952.76477504582,"CA"
"1236","26007","Michigan","Alpena County",28907,27614261,18760887,147.190593920213,955.279378697201,"MI"
"1237","27115","Minnesota","Pine County",28876,56103079,53602311,104.665410787979,1942.8964884333,"MN"
"1238","47115","Tennessee","Marion County",28837,23860623,22924374,104.084076625168,827.430835385096,"TN"
"1239","24023","Maryland","Garrett County",28806,96028261,106339682,90.3033178150749,3333.62011386517,"MD"
"1240","45053","South Carolina","Jasper County",28791,61793309,47517116,130.044317083554,2146.27171685596,"SC"
"1241","37039","North Carolina","Cherokee County",28774,24093721,44304236,54.3824319642934,837.343469799124,"NC"
"1242","27079","Minnesota","Le Sueur County",28674,63951825,51176287,124.963784496519,2230.30707260933,"MN"
"1243","29207","Missouri","Stoddard County",28672,0,6420955,0,0,"MO"
"1244","29127","Missouri","Marion County",28525,0,17222312,0,0,"MO"
"1245","48067","Texas","Cass County",28454,6454216,13622255,47.3799381967229,226.829830603782,"TX"
"1246","47017","Tennessee","Carroll County",28440,14484440,55605194,26.0487176791434,509.298171589311,"TN"
"1247","49039","Utah","Sanpete County",28437,15536863,20532481,75.6696816132449,546.360832717938,"UT"
"1248","55069","Wisconsin","Lincoln County",28415,32875100,36087206,91.0990449080486,1156.96287172268,"WI"
"1249","48363","Texas","Palo Pinto County",28409,9398923,19151184,49.0775035110101,330.843148298075,"TX"
"1250","13169","Georgia","Jones County",28347,18078080,28080328,64.3798747649956,637.742265495467,"GA"
"1251","46029","South Dakota","Codington County",28325,0,16471042,0,0,"SD"
"1252","12007","Florida","Bradford County",28303,31032723,32230067,96.2850092741042,1096.44641910752,"FL"
"1253","51197","Virginia","Wythe County",28290,82716210,46169299,179.158470653843,2923.86744432662,"VA"
"1254","17135","Illinois","Montgomery County",28288,0,17494385,0,0,"IL"
"1255","72141","Puerto Rico","Utuado",28287,54944041,27923703,196.764881076124,1942.37780605932,"PR"
"1256","29069","Missouri","Dunklin County",28283,0,16806990,0,0,"MO"
"1257","05015","Arkansas","Carroll County",28260,2193911,15963748,13.743082138355,77.6330856334041,"AR"
"1258","12003","Florida","Baker County",28259,34540826,40942801,84.3636125432649,1222.29470257263,"FL"
"1259","35017","New Mexico","Grant County",28185,38045002,29198771,130.296586798122,1349.83154160014,"NM"
"1260","18175","Indiana","Washington County",28182,0,71135845,0,0,"IN"
"1261","37053","North Carolina","Currituck County",28100,89834004,93665599,95.9092825531389,3196.93964412811,"NC"
"1262","28137","Mississippi","Tate County",28064,25679888,20744040,123.794053617328,915.04732041049,"MS"
"1263","39073","Ohio","Hocking County",28050,32721337,38882602,84.1541854632054,1166.53607843137,"OH"
"1264","13311","Georgia","White County",28003,7273258,27841273,26.1240137977886,259.731385922937,"GA"
"1265","17107","Illinois","Logan County",27987,16716676,16801795,99.4933934142156,597.30146139279,"IL"
"1266","13225","Georgia","Peach County",27981,17554611,26430740,66.4174026152881,627.37611236196,"GA"
"1267","13207","Georgia","Monroe County",27957,65819549,45514660,144.611755860639,2354.31373180241,"GA"
"1268","51053","Virginia","Dinwiddie County",27947,76914907,55565304,138.422543319479,2752.17042974201,"VA"
"1269","54083","West Virginia","Randolph County",27932,6760245,11543280,58.5643335343161,242.025096663325,"WV"
"1270","47077","Tennessee","Henderson County",27842,20509466,17160704,119.514129490259,736.637669707636,"TN"
"1271","54035","West Virginia","Jackson County",27791,3625757,15507880,23.3800945067927,130.46515058832,"WV"
"1272","06015","California","Del Norte County",27743,151041403,72603118,208.037074936644,5444.30678008867,"CA"
"1273","13293","Georgia","Upson County",27700,9680384,30610138,31.6247643182791,349.472346570397,"GA"
"1274","39069","Ohio","Henry County",27662,30127578,44462373,67.7597167384656,1089.13231147422,"OH"
"1275","39001","Ohio","Adams County",27477,0,34288189,0,0,"OH"
"1276","48407","Texas","San Jacinto County",27402,7381654,20957019,35.222824391198,269.383767608204,"TX"
"1277","41057","Oregon","Tillamook County",27390,51038562,61244886,83.3352224706566,1863.4013143483,"OR"
"1278","47185","Tennessee","White County",27351,26621335,22796986,116.775678153244,973.322182004314,"TN"
"1279","51065","Virginia","Fluvanna County",27249,104041845,55783029,186.511644966429,3818.18947484311,"VA"
"1280","45087","South Carolina","Union County",27244,26337801,26595270,99.0318992813384,966.73766700925,"SC"
"1281","17109","Illinois","Mcdonough County",27238,8872118,24336164,36.4565179623214,325.725750789338,"IL"
"1282","35047","New Mexico","San Miguel County",27201,24858392,19012931,130.744660042158,913.877872137054,"NM"
"1283","35006","New Mexico","Cibola County",27172,28245121,16904078,167.09057423895,1039.49363315177,"NM"
"1284","17075","Illinois","Iroquois County",27077,2930546,14012629,20.9136058622547,108.230084573623,"IL"
"1285","40015","Oklahoma","Caddo County",26945,0,16530241,0,0,"OK"
"1286","21239","Kentucky","Woodford County",26871,0,24289461,0,0,"KY"
"1287","47071","Tennessee","Hardin County",26831,42329657,27805053,152.237282194715,1577.63993142261,"TN"
"1288","21095","Kentucky","Harlan County",26831,0,18224119,0,0,"KY"
"1289","13085","Georgia","Dawson County",26798,9553776,49098271,19.4584774685854,356.510784386895,"GA"
"1290","13257","Georgia","Stephens County",26784,16984860,21969039,77.3127126771453,634.142025089606,"GA"
"1291","28163","Mississippi","Yazoo County",26743,34625966,24966238,138.691163642676,1294.76745316531,"MS"
"1292","48171","Texas","Gillespie County",26725,15423120,27856409,55.3665047063317,577.104583723106,"TX"
"1293","51099","Virginia","King George County",26723,110466956,66439266,166.267574358814,4133.77824346069,"VA"
"1294","39019","Ohio","Carroll County",26721,40793849,35379240,115.304480819825,1526.6587702556,"OH"
"1295","55057","Wisconsin","Juneau County",26718,32041099,45323928,70.693561687769,1199.23268957257,"WI"
"1296","19015","Iowa","Boone County",26715,15492316,25972511,59.6488957113157,579.910761744338,"IA"
"1297","41065","Oregon","Wasco County",26670,14589556,33455784,43.6084714081129,547.03997000375,"OR"
"1298","26127","Michigan","Oceana County",26659,10042642,17882100,56.1603055569536,376.707378371282,"MI"
"1299","31025","Nebraska","Cass County",26598,0,25372976,0,0,"NE"
"1300","36049","New York","Lewis County",26582,276629372,159317848,173.633635824657,10406.6425400647,"NY"
"1301","37009","North Carolina","Ashe County",26577,25524454,38859075,65.6846669664679,960.396357752944,"NC"
"1302","18021","Indiana","Clay County",26466,0,70538921,0,0,"IN"
"1303","27095","Minnesota","Mille Lacs County",26459,40023758,44856330,89.2265550926703,1512.67084923844,"MN"
"1304","21085","Kentucky","Grayson County",26420,0,42600408,0,0,"KY"
"1305","13131","Georgia","Grady County",26236,23374683,22567351,103.577433611947,890.939281902729,"GA"
"1306","41061","Oregon","Union County",26196,12075959,27554099,43.8263613700452,460.984845014506,"OR"
"1307","08039","Colorado","Elbert County",26062,10344125,36947863,27.9965447528048,396.904496968767,"CO"
"1308","26029","Michigan","Charlevoix County",26054,23578327,23788691,99.1156974547276,904.979158670454,"MI"
"1309","21217","Kentucky","Taylor County",26023,0,14546298,0,0,"KY"
"1310","20059","Kansas","Franklin County",25996,0,42973086,0,0,"KS"
"1311","26043","Michigan","Dickinson County",25947,30525418,18046591,169.1478351784,1176.45269202605,"MI"
"1312","27015","Minnesota","Brown County",25912,20929055,45232516,46.2699333373364,807.697398888546,"MN"
"1313","47109","Tennessee","Mcnairy County",25866,33861075,13544305,250.002307242786,1309.09591742055,"TN"
"1314","08083","Colorado","Montezuma County",25849,4545606,45368893,10.0192129439879,175.852296026926,"CO"
"1315","13147","Georgia","Hart County",25828,6380474,27581480,23.1331821207564,247.037091528574,"GA"
"1316","72123","Puerto Rico","Salinas",25789,29885889,18217277,164.052448672763,1158.86187909574,"PR"
"1317","51167","Virginia","Russell County",25781,27374644,34086764,80.3087204171097,1061.81466971801,"VA"
"1318","46081","South Dakota","Lawrence County",25768,0,20911259,0,0,"SD"
"1319","37123","North Carolina","Montgomery County",25751,102039545,42358212,240.896723874936,3962.54689138286,"NC"
"1320","05071","Arkansas","Johnson County",25749,1204118,12229302,9.84617110608602,46.7636801429182,"AR"
"1321","19149","Iowa","Plymouth County",25698,8474700,28857093,29.3678230166843,329.780527667523,"IA"
"1322","45037","South Carolina","Edgefield County",25657,17057976,18117864,94.1500388787553,664.846864403477,"SC"
"1323","40049","Oklahoma","Garvin County",25656,0,18295504,0,0,"OK"
"1324","26031","Michigan","Cheboygan County",25579,13026285,20623513,63.1622992649216,509.25700770163,"MI"
"1325","19011","Iowa","Benton County",25575,6271192,24352792,25.751429240639,245.207898338221,"IA"
"1326","32001","Nevada","Churchill County",25516,61157020,58547732,104.456685017278,2396.81062862518,"NV"
"1327","20009","Kansas","Barton County",25493,0,34898839,0,0,"KS"
"1328","47069","Tennessee","Hardeman County",25462,24599730,19241575,127.846758906171,966.135024742754,"TN"
"1329","13035","Georgia","Butts County",25434,22765010,30081025,75.6789703808298,895.062121569553,"GA"
"1330","35029","New Mexico","Luna County",25427,46392549,36766061,126.183082272534,1824.53883666968,"NM"
"1331","26051","Michigan","Gladwin County",25386,20156371,12069375,167.004264926726,793.995548727645,"MI"
"1332","20149","Kansas","Pottawatomie County",25348,0,73144724,0,0,"KS"
"1333","12049","Florida","Hardee County",25327,49347324,50277393,98.1501248483588,1948.40778615707,"FL"
